Entity,Code,Year,Gas Consumption - EJ
Canada,CAN,2010,882.8097062472
Canada,CAN,2011,975.3127802496002
Canada,CAN,2012,972.1000276794
Canada,CAN,2013,1042.6390841106002
Canada,CAN,2014,1095.9283767420002
Canada,CAN,2015,1097.5313780244
Canada,CAN,2016,1061.8643494908001
Canada,CAN,2017,1093.2191245746
Canada,CAN,2018,1182.7944462348
Canada,CAN,2019,1203.1256413484957
Central America,,1965,0
Central America,,1966,0
Central America,,1967,0
Central America,,1968,0
Central America,,1969,0
Central America,,1970,0
Central America,,1971,0
Central America,,1972,0
Central America,,1973,0
Central America,,1974,0
Central America,,1975,0
Central America,,1976,0
Central America,,1977,0
Central America,,1978,0
Central America,,1979,0
Central America,,1980,0
Central America,,1981,0
Central America,,1982,0
Central America,,1983,0
Central America,,1984,0
Central America,,1985,0
Central America,,1986,0
Central America,,1987,0
Central America,,1988,0
Central America,,1989,0
Central America,,1990,0
Central America,,1991,0
Central America,,1992,0
Central America,,1993,0
Central America,,1994,0
Central America,,1995,0
Central America,,1996,0
Central America,,1997,0
Central America,,1998,0
Central America,,1999,0
Central America,,2000,0
Central America,,2001,0
Central America,,2002,0
Central America,,2003,0
Central America,,2004,0
Central America,,2005,0
Central America,,2006,0
Central America,,2007,0
Central America,,2008,0
Central America,,2009,0
Central America,,2010,0
Central America,,2011,0
Central America,,2012,0
Central America,,2013,0
Central America,,2014,0
Central America,,2015,0
Central America,,2016,0
Central America,,2017,0
Central America,,2018,1.8176520824460138
Central America,,2019,4.792802680704605
Chile,CHL,1965,6.17780494224
Chile,CHL,1966,6.451505161200001
Chile,CHL,1967,5.718379574700001
Chile,CHL,1968,4.88750391
Chile,CHL,1969,6.43195514556
Chile,CHL,1970,6.422180137740001
Chile,CHL,1971,6.5492552394
Chile,CHL,1972,5.962754770200001
Chile,CHL,1973,4.682228745780001
Chile,CHL,1974,4.87772890218
Chile,CHL,1975,5.532654426120001
Chile,CHL,1976,6.040954832760001
Chile,CHL,1977,6.21690497352
Chile,CHL,1978,5.80635464508
Chile,CHL,1979,6.871830497460001
Chile,CHL,1980,7.038005630400001
Chile,CHL,1981,6.930480544380001
Chile,CHL,1982,7.17485573988
Chile,CHL,1983,7.74180619344
Chile,CHL,1984,7.9177563342
Chile,CHL,1985,7.907981326380001
Chile,CHL,1986,7.2335057868
Chile,CHL,1987,7.018455614760001
Chile,CHL,1988,9.86298289038
Chile,CHL,1989,15.38586230868
Chile,CHL,1990,16.5197632158
Chile,CHL,1991,19.455842564661598
Chile,CHL,1992,21.762073409644803
Chile,CHL,1993,22.534054661061308
Chile,CHL,1994,21.7341613873152
Chile,CHL,1995,20.827020661603203
Chile,CHL,1996,21.166616933280004
Chile,CHL,1997,28.799392039495203
Chile,CHL,1998,39.77114281688881
Chile,CHL,1999,54.3284254627056
Chile,CHL,2000,70.140586112424
Chile,CHL,2001,79.5015806012136
Chile,CHL,2002,80.17728414177601
Chile,CHL,2003,86.73893539109281
Chile,CHL,2004,94.15025712351712
Chile,CHL,2005,91.07765007226232
Chile,CHL,2006,84.2835660087475
Chile,CHL,2007,49.6810737448272
Chile,CHL,2008,27.6515101211904
Chile,CHL,2009,27.9492383593728
Chile,CHL,2010,57.3975849180312
Chile,CHL,2011,58.365201692124
Chile,CHL,2012,53.0084194067016
Chile,CHL,2013,53.125882500672
Chile,CHL,2014,43.9893471914496
Chile,CHL,2015,48.242895164285265
Chile,CHL,2016,59.163055220406314
Chile,CHL,2017,56.146014340456375
Chile,CHL,2018,64.13714462464272
Chile,CHL,2019,64.81347726588255
China,CHN,1965,11.086537876106208
China,CHN,1966,13.505418867256646
China,CHN,1967,14.71485936283185
China,CHN,1968,14.110139115044234
China,CHN,1969,19.754194761061946
China,CHN,1970,28.92578518584074
China,CHN,1971,37.69422877876112
China,CHN,1972,48.78076665486737
China,CHN,1973,60.27045136283197
China,CHN,1974,75.89239109734514
China,CHN,1975,89.19623654867245
China,CHN,1976,101.79457504424768
China,CHN,1977,122.15349005309723
China,CHN,1978,138.38015003539815
China,CHN,1979,146.24151325663706
China,CHN,1980,143.82263226548682
China,CHN,1981,128.40226594690253
China,CHN,1982,120.23854260176992
China,CHN,1983,123.0605704247787
China,CHN,1984,125.27787800000002
China,CHN,1985,130.3172133982301
China,CHN,1986,138.6825101592919
China,CHN,1987,139.99273736283197
China,CHN,1988,143.72184555752227
China,CHN,1989,151.67391681592918
China,CHN,1990,154.18350584424766
China,CHN,1991,156.11861063716808
China,CHN,1992,159.14221187610624
China,CHN,1993,168.96891590265489
China,CHN,1994,176.97138051504422
China,CHN,1995,178.79561992920344
China,CHN,1996,187.36249010619466
China,CHN,1997,197.98540912566367
China,CHN,1998,204.16363432389372
China,CHN,1999,216.63095009911507
China,CHN,2000,246.95767052566367
China,CHN,2001,276.45793994690257
China,CHN,2002,294.1359285238935
China,CHN,2003,341.74756936637294
China,CHN,2004,399.8400199700879
China,CHN,2005,469.7514577084378
China,CHN,2006,577.8380330419345
China,CHN,2007,710.779556644332
China,CHN,2008,819.329714490778
China,CHN,2009,902.2410215985234
China,CHN,2010,1088.7414199045613
China,CHN,2011,1351.6298026536579
China,CHN,2012,1508.777028554085
China,CHN,2013,1718.786795118089
China,CHN,2014,1883.632862633907
China,CHN,2015,1946.896837752213
China,CHN,2016,2094.4125637485135
China,CHN,2017,2404.3856231832906
China,CHN,2018,2829.96187848672
China,CHN,2019,3073.3386000366077
Colombia,COL,1965,8.951257161000001
Colombia,COL,1966,9.336257469000001
Colombia,COL,1967,11.550009240000001
Colombia,COL,1968,11.7713844171
Colombia,COL,1969,12.854197783350001
Colombia,COL,1970,12.493259994599999
Colombia,COL,1971,13.0045104036
Colombia,COL,1972,15.885262708200003
Colombia,COL,1973,16.460013168
Colombia,COL,1974,17.1257637006
Colombia,COL,1975,16.1422629138
Colombia,COL,1976,17.2045137636
Colombia,COL,1977,19.254765403800004
Colombia,COL,1978,23.850769080600003
Colombia,COL,1979,25.7215205772
Colombia,COL,1980,28.3715226972
Colombia,COL,1981,30.6345245076
Colombia,COL,1982,33.031276425
Colombia,COL,1983,36.55977924780001
Colombia,COL,1984,36.3057790446
Colombia,COL,1985,36.43227914580001
Colombia,COL,1986,37.0707796566
Colombia,COL,1987,37.636280109
Colombia,COL,1988,37.7782802226
Colombia,COL,1989,36.059028847200004
Colombia,COL,1990,37.4195299356
Colombia,COL,1991,38.582530866
Colombia,COL,1992,37.96578037260001
Colombia,COL,1993,39.4167815334
Colombia,COL,1994,38.9965311972
Colombia,COL,1995,41.472533178
Colombia,COL,1996,45.1027860822
Colombia,COL,1997,56.740045392000006
Colombia,COL,1998,65.886302709
Colombia,COL,1999,56.90904552720001
Colombia,COL,2000,57.35811943724218
Colombia,COL,2001,59.3899786931444
Colombia,COL,2002,59.98686290111582
Colombia,COL,2003,57.499845367902
Colombia,COL,2004,61.348249485050324
Colombia,COL,2005,64.4634944609007
Colombia,COL,2006,67.64687690341407
Colombia,COL,2007,71.61639962573943
Colombia,COL,2008,72.7512027398659
Colombia,COL,2009,83.79326411151045
Colombia,COL,2010,87.45144766211993
Colombia,COL,2011,85.1497826917186
Colombia,COL,2012,94.65905250712504
Colombia,COL,2013,104.7726385458724
Colombia,COL,2014,113.84070956315036
Colombia,COL,2015,112.11738351541645
Colombia,COL,2016,120.96571867829532
Colombia,COL,2017,123.66012829034631
Colombia,COL,2018,132.10128156279683
Colombia,COL,2019,134.46454413326705
Croatia,HRV,1990,25.522770418200004
Croatia,HRV,1991,23.6360189088
Croatia,HRV,1992,24.5005196004
Croatia,HRV,1993,25.868520694800004
Croatia,HRV,1994,24.3390194712
Croatia,HRV,1995,22.495017996
Croatia,HRV,1996,25.2072701658
Croatia,HRV,1997,26.1297709038
Croatia,HRV,1998,25.118020094400002
Croatia,HRV,1999,25.467520374000003
Croatia,HRV,2000,25.6955205564
Croatia,HRV,2001,26.925021540000003
Croatia,HRV,2002,27.5670220536
Croatia,HRV,2003,27.401771921400005
Croatia,HRV,2004,28.418356068
Croatia,HRV,2005,27.482410874800006
Croatia,HRV,2006,27.1792439656
Croatia,HRV,2007,31.229969428400004
Croatia,HRV,2008,30.270413105200003
Croatia,HRV,2009,27.949911248800003
Croatia,HRV,2010,30.614191158
Croatia,HRV,2011,29.891690580000002
Croatia,HRV,2012,28.066078008400005
Croatia,HRV,2013,26.537965674800006
Croatia,HRV,2014,23.48572989968
Croatia,HRV,2015,24.212330480960002
Croatia,HRV,2016,25.24355352816
Croatia,HRV,2017,28.996692641780005
Croatia,HRV,2018,28.18623941513322
Croatia,HRV,2019,29.446411126067556
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0
Cyprus,CYP,2005,0
Cyprus,CYP,2006,0
Cyprus,CYP,2007,0
Cyprus,CYP,2008,0
Cyprus,CYP,2009,0
Cyprus,CYP,2010,0
Cyprus,CYP,2011,0
Cyprus,CYP,2012,0
Cyprus,CYP,2013,0
Cyprus,CYP,2014,0
Cyprus,CYP,2015,0
Cyprus,CYP,2016,0
Cyprus,CYP,2017,0
Cyprus,CYP,2018,0
Cyprus,CYP,2019,0
Czechia,CZE,1965,4.2905034324
Czechia,CZE,1966,4.4902535922
Czechia,CZE,1967,5.393754315000001
Czechia,CZE,1968,6.651255321000001
Czechia,CZE,1969,7.294005835200001
Czechia,CZE,1970,8.01250641
Czechia,CZE,1971,9.955007964000002
Czechia,CZE,1972,10.8105086484
Czechia,CZE,1973,11.872509498000001
Czechia,CZE,1974,14.475261580200002
Czechia,CZE,1975,16.5720132576
Czechia,CZE,1976,18.296264637
Czechia,CZE,1977,20.7930166344
Czechia,CZE,1978,23.2990186392
Czechia,CZE,1979,26.1407709126
Czechia,CZE,1980,30.111274089000005
Czechia,CZE,1981,30.207524166000002
Czechia,CZE,1982,31.997775598199997
Czechia,CZE,1983,37.5417800334
Czechia,CZE,1984,39.96028196820001
Czechia,CZE,1985,49.063539250800005
Czechia,CZE,1986,51.84604147680001
Czechia,CZE,1987,56.55604524480001
Czechia,CZE,1988,56.91629553300001
Czechia,CZE,1989,58.737796990199996
Czechia,CZE,1990,61.030798824600005
Czechia,CZE,1991,58.88979711180001
Czechia,CZE,1992,67.4505539604
Czechia,CZE,1993,68.93180514539999
Czechia,CZE,1994,67.32980386380001
Czechia,CZE,1995,76.19531095620003
Czechia,CZE,1996,87.6870701496
Czechia,CZE,1997,89.18882135100002
Czechia,CZE,1998,89.38032150420001
Czechia,CZE,1999,89.8605718884
Czechia,CZE,2000,87.22681978140001
Czechia,CZE,2001,93.41407473120002
Czechia,CZE,2002,90.27257221800001
Czechia,CZE,2003,91.20482296379998
Czechia,CZE,2004,90.5733224586
Czechia,CZE,2005,89.5910716728
Czechia,CZE,2006,88.3128206502
Czechia,CZE,2007,84.1855673484
Czechia,CZE,2008,83.4283167426
Czechia,CZE,2009,79.1335633068
Czechia,CZE,2010,93.848825079
Czechia,CZE,2011,79.19056335239999
Czechia,CZE,2012,79.7365637892
Czechia,CZE,2013,80.7868146294
Czechia,CZE,2014,71.8980575184
Czechia,CZE,2015,75.3945603156
Czechia,CZE,2016,81.5998152798
Czechia,CZE,2017,83.74781699820002
Czechia,CZE,2018,79.82831386260001
Czechia,CZE,2019,83.2495665996
Denmark,DNK,1965,0
Denmark,DNK,1966,0
Denmark,DNK,1967,0
Denmark,DNK,1968,0
Denmark,DNK,1969,0
Denmark,DNK,1970,0
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,0
Denmark,DNK,1976,0
Denmark,DNK,1977,0
Denmark,DNK,1978,0
Denmark,DNK,1979,0
Denmark,DNK,1980,0
Denmark,DNK,1981,0
Denmark,DNK,1982,0
Denmark,DNK,1983,0.14595011676
Denmark,DNK,1984,1.17802594242
Denmark,DNK,1985,6.7137053709600005
Denmark,DNK,1986,11.967909574320002
Denmark,DNK,1987,15.189237151380002
Denmark,DNK,1988,18.52523982018
Denmark,DNK,1989,19.744965795960002
Denmark,DNK,1990,21.04809183846
Denmark,DNK,1991,24.295833968051625
Denmark,DNK,1992,25.54623167361899
Denmark,DNK,1993,28.707342192405385
Denmark,DNK,1994,32.0780692817099
Denmark,DNK,1995,37.14423380451327
Denmark,DNK,1996,43.75497910345529
Denmark,DNK,1997,45.718947050128385
Denmark,DNK,1998,49.29802163198575
Denmark,DNK,1999,51.69371760301601
Denmark,DNK,2000,51.01939164903067
Denmark,DNK,2001,53.314912609870966
Denmark,DNK,2002,53.81799843220431
Denmark,DNK,2003,54.40921993558418
Denmark,DNK,2004,54.150336499798726
Denmark,DNK,2005,52.00562387218721
Denmark,DNK,2006,52.982949964042724
Denmark,DNK,2007,47.48965102495071
Denmark,DNK,2008,47.71613768974628
Denmark,DNK,2009,45.827959501521605
Denmark,DNK,2010,51.839826745694886
Denmark,DNK,2011,43.47368037147425
Denmark,DNK,2012,40.602924618709544
Denmark,DNK,2013,38.297855594771356
Denmark,DNK,2014,32.89440857411053
Denmark,DNK,2015,33.09255258473533
Denmark,DNK,2016,33.65255956762167
Denmark,DNK,2017,32.329223498815054
Denmark,DNK,2018,31.401596276513036
Denmark,DNK,2019,29.19396974566934
Eastern Africa,,1965,0
Eastern Africa,,1966,0.0092500074
Eastern Africa,,1967,0.0092500074
Eastern Africa,,1968,0.0092500074
Eastern Africa,,1969,0.0092500074
Eastern Africa,,1970,0.0092500074
Eastern Africa,,1971,0.0092500074
Eastern Africa,,1972,0.0092500074
Eastern Africa,,1973,0.0092500074
Eastern Africa,,1974,0.0092500074
Eastern Africa,,1975,0.0092500074
Eastern Africa,,1976,0.0092500074
Eastern Africa,,1977,0.0092500074
Eastern Africa,,1978,0.0092500074
Eastern Africa,,1979,0.010000008000000001
Eastern Africa,,1980,0.0105000084
Eastern Africa,,1981,0.010000008000000001
Eastern Africa,,1982,0.0105000084
Eastern Africa,,1983,0.0105000084
Eastern Africa,,1984,0.0040000032
Eastern Africa,,1985,0.0037500030000000005
Eastern Africa,,1986,0.0025000020000000003
Eastern Africa,,1987,0.0010000008
Eastern Africa,,1988,0.0017500014
Eastern Africa,,1989,0.0012500010000000002
Eastern Africa,,1990,0.0015000012000000004
Eastern Africa,,1991,0.0012500010000000002
Eastern Africa,,1992,0.003000002400000001
Eastern Africa,,1993,0.0032500026000000003
Eastern Africa,,1994,0.0032500026000000003
Eastern Africa,,1995,0.005000004000000001
Eastern Africa,,1996,0.005000004000000001
Eastern Africa,,1997,0.0057500046
Eastern Africa,,1998,0.01359053587242
Eastern Africa,,1999,0.019448530558812002
Eastern Africa,,2000,0.023143633514892
Eastern Africa,,2001,0.021317392303900205
Eastern Africa,,2002,0.026254795753819803
Eastern Africa,,2003,0.029565373652280007
Eastern Africa,,2004,1.2567412761172165
Eastern Africa,,2005,4.197487598499893
Eastern Africa,,2006,5.19344831602408
Eastern Africa,,2007,5.7892434238141455
Eastern Africa,,2008,6.154864074369709
Eastern Africa,,2009,7.269703760767606
Eastern Africa,,2010,8.438048622235192
Eastern Africa,,2011,9.550324984400682
Eastern Africa,,2012,10.99140079984594
Eastern Africa,,2013,11.424071814067169
Eastern Africa,,2014,12.551079284560867
Eastern Africa,,2015,16.079261795726342
Eastern Africa,,2016,20.348961882609956
Eastern Africa,,2017,19.96287801897714
Eastern Africa,,2018,20.374130317428186
Eastern Africa,,2019,22.64550123068705
Ecuador,ECU,1965,0
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,0.69780055824
Ecuador,ECU,1971,0.69780055824
Ecuador,ECU,1972,1.011810809448
Ecuador,ECU,1973,0.5815004652000001
Ecuador,ECU,1974,1.1630009304000002
Ecuador,ECU,1975,1.4537511630000002
Ecuador,ECU,1976,1.3258210606560001
Ecuador,ECU,1977,0.8489906791920001
Ecuador,ECU,1978,0.8722506978
Ecuador,ECU,1979,0.628020502416
Ecuador,ECU,1980,0.488460390768
Ecuador,ECU,1981,0.7908406326720001
Ecuador,ECU,1982,1.023440818752
Ecuador,ECU,1983,1.2676710141360001
Ecuador,ECU,1984,1.825911460728
Ecuador,ECU,1985,1.8608014886400002
Ecuador,ECU,1986,1.849171479336
Ecuador,ECU,1987,1.7212413769920003
Ecuador,ECU,1988,2.011991609592
Ecuador,ECU,1989,1.593311274648
Ecuador,ECU,1990,2.6167520934
Ecuador,ECU,1991,3.209882567904
Ecuador,ECU,1992,3.2215125772080007
Ecuador,ECU,1993,3.7099729679760003
Ecuador,ECU,1994,3.349442679552
Ecuador,ECU,1995,3.2331425865120003
Ecuador,ECU,1996,3.4308527446800006
Ecuador,ECU,1997,3.128472502776
Ecuador,ECU,1998,3.186622549296
Ecuador,ECU,1999,3.000542400432
Ecuador,ECU,2000,3.2680326144240004
Ecuador,ECU,2001,3.326182660944
Ecuador,ECU,2002,1.3242081642727535
Ecuador,ECU,2003,2.310857271934008
Ecuador,ECU,2004,5.37890322801914
Ecuador,ECU,2005,5.522703386571675
Ecuador,ECU,2006,6.034424671510876
Ecuador,ECU,2007,5.468313017204026
Ecuador,ECU,2008,4.987918862303593
Ecuador,ECU,2009,5.87869399817452
Ecuador,ECU,2010,6.189027389453229
Ecuador,ECU,2011,5.607567974750486
Ecuador,ECU,2012,7.489692147597926
Ecuador,ECU,2013,8.51182428183973
Ecuador,ECU,2014,8.72552746389811
Ecuador,ECU,2015,8.210338685802363
Ecuador,ECU,2016,8.863098022065495
Ecuador,ECU,2017,8.232376740882069
Ecuador,ECU,2018,7.072344651632723
Ecuador,ECU,2019,6.320514195694117
Egypt,EGY,1965,0.47162537730000004
Egypt,EGY,1966,0.5390004312
Egypt,EGY,1967,0.5390004312
Egypt,EGY,1968,0.5390004312
Egypt,EGY,1969,0.6833755467
Egypt,EGY,1970,0.8181256545000001
Egypt,EGY,1971,0.8181256545000001
Egypt,EGY,1972,0.6833755467
Egypt,EGY,1973,0.5486254389
Egypt,EGY,1974,0.577500462
Egypt,EGY,1975,0.481250385
Egypt,EGY,1976,3.657502926
Egypt,EGY,1977,4.427503542
Egypt,EGY,1978,7.122505698000001
Egypt,EGY,1979,10.780008623999999
Egypt,EGY,1980,20.982516786000005
Egypt,EGY,1981,23.485018788000005
Egypt,EGY,1982,25.698770559000003
Egypt,EGY,1983,30.126274101000003
Egypt,EGY,1984,38.692530954000006
Egypt,EGY,1985,47.451287961
Egypt,EGY,1986,54.670043736000004
Egypt,EGY,1987,60.445048356
Egypt,EGY,1988,66.60505328400001
Egypt,EGY,1989,74.49755959800001
Egypt,EGY,1990,77.673812139
Egypt,EGY,1991,87.395069916
Egypt,EGY,1992,94.51757561400002
Egypt,EGY,1993,108.66633693300001
Egypt,EGY,1994,115.50009240000001
Egypt,EGY,1995,121.27509702
Egypt,EGY,1996,125.12510010000001
Egypt,EGY,1997,128.97510318000002
Egypt,EGY,1998,131.86260549000002
Egypt,EGY,1999,157.85012628
Egypt,EGY,2000,192.500154
Egypt,EGY,2001,235.81268865000004
Egypt,EGY,2002,255.06270405
Egypt,EGY,2003,285.86272869
Egypt,EGY,2004,305.11274409
Egypt,EGY,2005,304.15024332
Egypt,EGY,2006,351.31278105000007
Egypt,EGY,2007,369.21529537200007
Egypt,EGY,2008,393.08531446800004
Egypt,EGY,2009,409.44782755800003
Egypt,EGY,2010,434.184097347
Egypt,EGY,2011,477.5928820740001
Egypt,EGY,2012,506.3716550970001
Egypt,EGY,2013,495.014146011
Egypt,EGY,2014,462.187864749996
Egypt,EGY,2015,460.18807690016706
Egypt,EGY,2016,493.5415198329
Egypt,EGY,2017,559.3418618529038
Egypt,EGY,2018,595.9465692403268
Egypt,EGY,2019,589.4531246660891
Estonia,EST,1985,10.486242410619468
Estonia,EST,1986,9.530366523008842
Estonia,EST,1987,10.325352409734515
Estonia,EST,1988,11.120338296460188
Estonia,EST,1989,11.120338296460188
Estonia,EST,1990,14.21528915
Estonia,EST,1991,14.273900308000002
Estonia,EST,1992,8.345284454000002
Estonia,EST,1993,4.136392198
Estonia,EST,1994,5.940838086
Estonia,EST,1995,6.774449864
Estonia,EST,1996,7.471117088
Estonia,EST,1997,7.259450252
Estonia,EST,1998,6.890005512
Estonia,EST,1999,6.707227588
Estonia,EST,2000,7.7102839460000006
Estonia,EST,2001,8.278617734
Estonia,EST,2002,6.934172214
Estonia,EST,2003,7.641395002
Estonia,EST,2004,9.016118324
Estonia,EST,2005,9.300285217999999
Estonia,EST,2006,9.415285310000002
Estonia,EST,2007,9.36528527
Estonia,EST,2008,8.975007180000002
Estonia,EST,2009,6.095560432
Estonia,EST,2010,6.542505234000001
Estonia,EST,2011,5.898338052000001
Estonia,EST,2012,6.137782688000001
Estonia,EST,2013,6.327782840000001
Estonia,EST,2014,4.946948402000001
Estonia,EST,2015,4.397781296
Estonia,EST,2016,4.833614978
Estonia,EST,2017,4.591948118
Estonia,EST,2018,4.703946852585362
Estonia,EST,2019,4.302618053654467
Europe,,1965,379.1456092883003
Europe,,1966,429.26059687080556
Europe,,1967,514.3614742680697
Europe,,1968,666.4048361343314
Europe,,1969,859.5322342094289
Europe,,1970,1085.3891259536895
Europe,,1971,1336.5589230174637
Europe,,1972,1627.1087052241062
Europe,,1973,1849.199703113821
Europe,,1974,2094.448117377059
Europe,,1975,2248.5975874378923
Europe,,1976,2444.7522416859206
Europe,,1977,2560.3468734164217
Europe,,1978,2663.359915437195
Europe,,1979,2811.934141765375
Europe,,1980,2808.8449469891048
Europe,,1981,2781.234975646173
Europe,,1982,2728.289556330441
Europe,,1983,2837.0509770059944
Europe,,1984,2971.7620346750036
Europe,,1985,4026.4638642738205
Europe,,1986,4129.313386023982
Europe,,1987,4311.6788998526945
Europe,,1988,4348.916600725192
Europe,,1989,4469.70473005023
Europe,,1990,4826.92442055567
Europe,,1991,4886.944172432905
Europe,,1992,4618.967578219968
Europe,,1993,4642.2173620620015
Europe,,1994,4508.476896412466
Europe,,1995,4762.985846490102
Europe,,1996,5277.2494507380725
Europe,,1997,5155.939926838003
Europe,,1998,5230.541092503778
Europe,,1999,5438.876942211157
Europe,,2000,5584.951647133216
Europe,,2001,5694.612468952275
Europe,,2002,5712.726303368582
Europe,,2003,5970.775509283142
Europe,,2004,6115.678829713011
Europe,,2005,6275.518327113479
Europe,,2006,6228.421193851496
Europe,,2007,6173.653062838444
Europe,,2008,6259.006601184247
Europe,,2009,5774.489416684866
Europe,,2010,6229.3167726404035
Europe,,2011,5804.096994089604
Europe,,2012,5656.9620274447525
Europe,,2013,5543.739936338873
Europe,,2014,5000.3663035765385
Europe,,2015,5091.634071020166
Europe,,2016,5374.306572777625
Europe,,2017,5589.109032973983
Europe,,2018,5480.016092356395
Europe,,2019,5541.344734685825
Europe (other),,1965,3.4593777675
Europe (other),,1966,4.2303783843
Europe (other),,1967,4.895603916480001
Europe (other),,1968,6.11897989518
Europe (other),,1969,7.58789357031
Europe (other),,1970,9.97098297678
Europe (other),,1971,11.850559480440001
Europe (other),,1972,14.532874126290002
Europe (other),,1973,15.812337649860002
Europe (other),,1974,17.29097633277
Europe (other),,1975,18.334664667720002
Europe (other),,1976,19.658090726460003
Europe (other),,1977,20.784216627360003
Europe (other),,1978,23.354393683500003
Europe (other),,1979,27.37894690314
Europe (other),,1980,32.52982602384
Europe (other),,1981,32.32770086214
Europe (other),,1982,40.26833221464
Europe (other),,1983,43.34833467864001
Europe (other),,1984,48.32446365954
Europe (other),,1985,96.70499548094534
Europe (other),,1986,101.9734048087472
Europe (other),,1987,112.66023919399927
Europe (other),,1988,114.24490244550468
Europe (other),,1989,120.1115077164646
Europe (other),,1990,83.77314229158718
Europe (other),,1991,78.75588054083877
Europe (other),,1992,74.89292220459456
Europe (other),,1993,51.668824603443575
Europe (other),,1994,38.72839171773276
Europe (other),,1995,36.78774254247133
Europe (other),,1996,26.99764328200099
Europe (other),,1997,34.558661794282045
Europe (other),,1998,31.2639647446229
Europe (other),,1999,28.413830502324547
Europe (other),,2000,29.979718215033717
Europe (other),,2001,30.564148310561592
Europe (other),,2002,31.48676971067395
Europe (other),,2003,32.01027018745817
Europe (other),,2004,39.66082870991592
Europe (other),,2005,38.62151417906468
Europe (other),,2006,44.49726984065851
Europe (other),,2007,42.69685137475961
Europe (other),,2008,36.40666229148154
Europe (other),,2009,29.562117691661346
Europe (other),,2010,35.543011204625664
Europe (other),,2011,42.22791107553822
Europe (other),,2012,39.464042426567026
Europe (other),,2013,41.794031959781044
Europe (other),,2014,41.15720569193794
Europe (other),,2015,45.19549209281031
Europe (other),,2016,46.19761694220177
Europe (other),,2017,53.111223003076915
Europe (other),,2018,53.32335898441724
Europe (other),,2019,54.15960271589334
Finland,FIN,1965,0
Finland,FIN,1966,0
Finland,FIN,1967,0
Finland,FIN,1968,0
Finland,FIN,1969,0
Finland,FIN,1970,0
Finland,FIN,1971,0
Finland,FIN,1972,0
Finland,FIN,1973,0
Finland,FIN,1974,4.444448
Finland,FIN,1975,7.355005884
Finland,FIN,1976,8.618340228
Finland,FIN,1977,8.765007012
Finland,FIN,1978,9.543340968
Finland,FIN,1979,9.509452052
Finland,FIN,1980,8.945562712000001
Finland,FIN,1981,7.11806125
Finland,FIN,1982,6.723338712
Finland,FIN,1983,6.5202829939999996
Finland,FIN,1984,7.467783752
Finland,FIN,1985,9.475563136000002
Finland,FIN,1986,11.472231400000002
Finland,FIN,1987,15.172234360000001
Finland,FIN,1988,16.320013056
Finland,FIN,1989,21.40001712
Finland,FIN,1990,25.210020168
Finland,FIN,1991,26.570021256
Finland,FIN,1992,27.590022072
Finland,FIN,1993,28.510022808
Finland,FIN,1994,31.470025176000004
Finland,FIN,1995,32.680026144
Finland,FIN,1996,34.189471796
Finland,FIN,1997,33.638360244000005
Finland,FIN,1998,38.536419718
Finland,FIN,1999,38.58003086400001
Finland,FIN,2000,39.410031528000005
Finland,FIN,2001,42.760034208
Finland,FIN,2002,42.460033968
Finland,FIN,2003,47.0000376
Finland,FIN,2004,45.280036224
Finland,FIN,2005,41.43003314400001
Finland,FIN,2006,44.280035424000005
Finland,FIN,2007,40.960032768000005
Finland,FIN,2008,41.880589060000005
Finland,FIN,2009,37.380029904000004
Finland,FIN,2010,41.30003304
Finland,FIN,2011,36.120028895999994
Finland,FIN,2012,31.945025556
Finland,FIN,2013,29.706690432000006
Finland,FIN,2014,26.556410134
Finland,FIN,2015,22.878629414000002
Finland,FIN,2016,20.052516042
Finland,FIN,2017,18.329459108000002
Finland,FIN,2018,21.003905692
Finland,FIN,2019,20.208905056
France,FRA,1965,50.04703524759618
France,FRA,1966,52.79654389720134
